,movie_id,title,tags
578,9387.0,Conan the Barbarian,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills. gladiator repayment fight mythology magic black magic warlord stone age despot epic thief barbarian wizard warrior serpent action hero sword and sorcery mysticism good versus evil 모험 판타지 액션 "
579,9395.0,Above the Law,"Nico Toscani is an Italian immigrant, American patriot, ex-CIA agent, aikido specialist and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice—expert and thorough bone-crushing. corruption chicago, illinois cia martial arts senator vietnam cop torture drug lord 액션 스릴러 "
580,9397.0,Evolution,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth. fire engine alien life-form grand canyon governor giant monster shampoo evolution high school teacher government scientist napalm primate advertisement 액션 코미디 SF "
581,9399.0,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights. upper class street gang martial arts drug dealer foreign legion fistfight sports foreign legionaire revenge class differences underground fighting street life street fight warrior action hero 액션 "
582,9401.0,2 Days in the Valley,"In a sleepy bedroom community of LA's San Fernando Valley, the murder of a professional athlete by two hit men sets into motion a chain of events that puts the mundane lives of a dozen residents on a collision course. This clever tale tells the story of two hit men, a mistress, a nurse, a vindictive ex-wife, a wealthy art dealer and his lovelorn assistant, a suicidal writer and his dog, and a bitter cop and his partner. detective assassin jealousy gun hostage cocaine hitman murder suicidal scam los angeles, california explosion argument 코미디 스릴러 범죄 "
583,9406.0,An American Werewolf in Paris,"An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will. paris, france meat werewolf cowardliness 공포 코미디 "
584,9411.0,Fallen,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style. angel riddle detective bible police supernatural psychopath murder curse religion execution series of murders devil family evil neo-noir 드라마 공포 액션 스릴러 범죄 "
585,9413.0,Picture Perfect,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met. fire hero lie career woman photography 코미디 로맨스 "
586,9415.0,Murder at 1600,"A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit. corruption washington dc, usa cia detective martial arts the white house fight politics conspiracy surveillance secret service murder investigation action hero 드라마 액션 스릴러 범죄 미스터리 "
587,9423.0,Virus,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed. desertion tornado alien life-form evil insurance virus 공포 액션 SF "
588,9425.0,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend. showdown war veteran spacecraft fight space marine space travel dystopia battlefield alien planet space western soldier fictional war military future war genetic engineering action hero outer space spaceship 액션 SF "
589,9426.0,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one. monster experiment mutant mutation transformation to beam remake creature scientist bodily dismemberment parasite underneath skin fly the insect animal horror melting 공포 SF "
590,9433.0,The Edge,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead. photographer grizzly bear wilderness airplane supermodel emergency landing rescue survival bear crash animal horror 모험 드라마 액션 "
